city_host,year,edition,lat,long,discipline_title,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,country_name,country_code,country_3letter_code
rio,2016,Summer,-22.908333,-43.196388,Athletics,triple jump women,Women,SILVER,Athlete,https://olympics.com/en/athletes/yulimar-rojas,Yulimar ROJAS,Venezuela,VE,VEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,triple jump women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/olga-rypakova,Olga RYPAKOVA,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Athletics,marathon men,Men,GOLD,Athlete,https://olympics.com/en/athletes/eliud-kipchoge,Eliud KIPCHOGE,Kenya,KE,KEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,marathon men,Men,SILVER,Athlete,https://olympics.com/en/athletes/feyisa-lilesa,Feyisa LILESA,Ethiopia,ET,ETH
rio,2016,Summer,-22.908333,-43.196388,Athletics,marathon men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/galen-rupp,Galen RUPP,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m hurdles men,Men,GOLD,Athlete,https://olympics.com/en/athletes/kerron-clement,Kerron CLEMENT,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m hurdles men,Men,SILVER,Athlete,https://olympics.com/en/athletes/boniface-mucheru-tumuti,Boniface Mucheru TUMUTI,Kenya,KE,KEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m hurdles men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/yasmani-copello,Yasmani COPELLO,Turkey,TR,TUR
rio,2016,Summer,-22.908333,-43.196388,Athletics,long jump women,Women,GOLD,Athlete,https://olympics.com/en/athletes/tianna-bartoletta,Tianna BARTOLETTA,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,long jump women,Women,SILVER,Athlete,https://olympics.com/en/athletes/brittney-reese,Brittney REESE,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,long jump women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/ivana-spanovic,Ivana SPANOVIC,Serbia,RS,SRB
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x400m relay men,Men,GOLD,GameTeam,,,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x400m relay men,Men,SILVER,GameTeam,,,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x400m relay men,Men,BRONZE,GameTeam,,,Bahamas,BS,BAH
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x100m relay women,Women,GOLD,GameTeam,,,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x100m relay women,Women,SILVER,GameTeam,,,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x100m relay women,Women,BRONZE,GameTeam,,,Great Britain,GB,GBR
rio,2016,Summer,-22.908333,-43.196388,Athletics,triple jump men,Men,GOLD,Athlete,https://olympics.com/en/athletes/christian-taylor,Christian TAYLOR,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,triple jump men,Men,SILVER,Athlete,https://olympics.com/en/athletes/will-claye,Will CLAYE,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,triple jump men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/bin-dong,Bin DONG,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/wayde-van-niekerk,Wayde VAN NIEKERK,South Africa,ZA,RSA
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/kirani-james,Kirani JAMES,Grenada,GD,GRN
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/lashawn-merritt,Lashawn MERRITT,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,discus throw women,Women,GOLD,Athlete,https://olympics.com/en/athletes/sandra-perkovic,Sandra PERKOVIC,Croatia,HR,CRO
rio,2016,Summer,-22.908333,-43.196388,Athletics,discus throw women,Women,SILVER,Athlete,https://olympics.com/en/athletes/melina-robert-michon-1,Melina ROBERT-MICHON,France,FR,FRA
rio,2016,Summer,-22.908333,-43.196388,Athletics,discus throw women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/denia-caballero,Denia CABALLERO,Cuba,CU,CUB
rio,2016,Summer,-22.908333,-43.196388,Athletics,100m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/elaine-thompson,Elaine THOMPSON-HERAH,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,100m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/tori-bowie,Tori BOWIE,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,100m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/shelly-ann-fraser-pryce,Shelly-Ann FRASER-PRYCE,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x100m relay men,Men,GOLD,GameTeam,,,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x100m relay men,Men,SILVER,GameTeam,,,Japan,JP,JPN
rio,2016,Summer,-22.908333,-43.196388,Athletics,4x100m relay men,Men,BRONZE,GameTeam,,,Canada,CA,CAN
rio,2016,Summer,-22.908333,-43.196388,Athletics,high jump women,Women,GOLD,Athlete,https://olympics.com/en/athletes/ruth-beitia,Ruth BEITIA,Spain,ES,ESP
rio,2016,Summer,-22.908333,-43.196388,Athletics,high jump women,Women,SILVER,Athlete,https://olympics.com/en/athletes/mirela-demireva,Mirela DEMIREVA,Bulgaria,BG,BUL
rio,2016,Summer,-22.908333,-43.196388,Athletics,high jump women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/blanka-vlasic,Blanka VLASIC,Croatia,HR,CRO
rio,2016,Summer,-22.908333,-43.196388,Athletics,20km walk men,Men,GOLD,Athlete,https://olympics.com/en/athletes/zhen-wang,Zhen WANG,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Athletics,20km walk men,Men,SILVER,Athlete,https://olympics.com/en/athletes/zelin-cai,Zelin CAI,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Athletics,20km walk men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/dane-bird-smith,Dane BIRD-SMITH,Australia,AU,AUS
rio,2016,Summer,-22.908333,-43.196388,Athletics,110m hurdles men,Men,GOLD,Athlete,https://olympics.com/en/athletes/omar-mcleod,Omar MCLEOD,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,110m hurdles men,Men,SILVER,Athlete,https://olympics.com/en/athletes/orlando-ortega,Orlando ORTEGA,Spain,ES,ESP
rio,2016,Summer,-22.908333,-43.196388,Athletics,110m hurdles men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/dimitri-bascou,Dimitri BASCOU,France,FR,FRA
rio,2016,Summer,-22.908333,-43.196388,Athletics,javelin throw women,Women,GOLD,Athlete,https://olympics.com/en/athletes/sara-kolak,Sara KOLAK,Croatia,HR,CRO
rio,2016,Summer,-22.908333,-43.196388,Athletics,javelin throw women,Women,SILVER,Athlete,https://olympics.com/en/athletes/sunette-viljoen,Sunette VILJOEN,South Africa,ZA,RSA
rio,2016,Summer,-22.908333,-43.196388,Athletics,javelin throw women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/barbora-spotakova,Barbora SPOTAKOVA,Czech Republic,CZ,CZE
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m hurdles women,Women,GOLD,Athlete,https://olympics.com/en/athletes/dalilah-muhammad,Dalilah MUHAMMAD,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m hurdles women,Women,SILVER,Athlete,https://olympics.com/en/athletes/sara-slott-petersen,Sara Slott PETERSEN,Denmark,DK,DEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m hurdles women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/ashley-spencer,Ashley SPENCER,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,3000m steeplechase men,Men,GOLD,Athlete,https://olympics.com/en/athletes/conseslus-kipruto,Conseslus KIPRUTO,Kenya,KE,KEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,3000m steeplechase men,Men,SILVER,Athlete,https://olympics.com/en/athletes/evan-jager,Evan JAGER,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,3000m steeplechase men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/mahiedine-mekhissi,Mahiedine MEKHISSI,France,FR,FRA
rio,2016,Summer,-22.908333,-43.196388,Athletics,long jump men,Men,GOLD,Athlete,https://olympics.com/en/athletes/jeff-henderson,Jeff HENDERSON,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,long jump men,Men,SILVER,Athlete,https://olympics.com/en/athletes/luvo-manyonga,Luvo MANYONGA,South Africa,ZA,RSA
rio,2016,Summer,-22.908333,-43.196388,Athletics,long jump men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/greg-rutherford,Greg RUTHERFORD,Great Britain,GB,GBR
rio,2016,Summer,-22.908333,-43.196388,Athletics,200m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/elaine-thompson,Elaine THOMPSON-HERAH,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Athletics,200m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/dafne-schippers,Dafne SCHIPPERS,Netherlands,NL,NED
rio,2016,Summer,-22.908333,-43.196388,Athletics,200m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/tori-bowie,Tori BOWIE,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,20km race walk women,Women,GOLD,Athlete,https://olympics.com/en/athletes/hong-liu,Hong LIU,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Athletics,20km race walk women,Women,SILVER,Athlete,https://olympics.com/en/athletes/maria-guadalupe-gonzalez,Maria Guadalupe GONZALEZ,Mexico,MX,MEX
rio,2016,Summer,-22.908333,-43.196388,Athletics,20km race walk women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/xiuzhi-lu,Xiuzhi LU,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Athletics,5000m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/mohamed-farah,Mohamed FARAH,Great Britain,GB,GBR
rio,2016,Summer,-22.908333,-43.196388,Athletics,5000m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/paul-kipkemoi-chelimo,Paul Kipkemoi CHELIMO,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,5000m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/hagos-gebrhiwet,Hagos GEBRHIWET,Ethiopia,ET,ETH
rio,2016,Summer,-22.908333,-43.196388,Athletics,800m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/caster-semenya,Caster SEMENYA,South Africa,ZA,RSA
rio,2016,Summer,-22.908333,-43.196388,Athletics,800m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/francine-niyonsaba,Francine NIYONSABA,Burundi,BI,BDI
rio,2016,Summer,-22.908333,-43.196388,Athletics,800m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/margaret-nyairera-wambui,Margaret Nyairera WAMBUI,Kenya,KE,KEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,10000m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/mohamed-farah,Mohamed FARAH,Great Britain,GB,GBR
rio,2016,Summer,-22.908333,-43.196388,Athletics,10000m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/paul-kipngetich-tanui,Paul Kipngetich TANUI,Kenya,KE,KEN
rio,2016,Summer,-22.908333,-43.196388,Athletics,10000m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/tamirat-tola,Tamirat TOLA,Ethiopia,ET,ETH
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/shaunae-miller,Shaunae MILLER-UIBO,Bahamas,BS,BAH
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/allyson-felix,Allyson FELIX,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Athletics,400m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/shericka-jackson,Shericka JACKSON,Jamaica,JM,JAM
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball women,Women,GOLD,GameTeam,https://olympics.com/en/athletes/laura-ludwig,Laura LUDWIG,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball women,Women,GOLD,GameTeam,https://olympics.com/en/athletes/kira-walkenhorst,Kira WALKENHORST,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball women,Women,SILVER,GameTeam,https://olympics.com/en/athletes/agatha-bednarczuk,Agatha BEDNARCZUK,Brazil,BR,BRA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball women,Women,SILVER,GameTeam,https://olympics.com/en/athletes/barbara-seixas-de-freitas,Barbara SEIXAS DE FREITAS,Brazil,BR,BRA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball women,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/kerri-walsh,Kerri WALSH JENNINGS,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball women,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/april-ross,April ROSS,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball men,Men,GOLD,GameTeam,https://olympics.com/en/athletes/alison-cerutti,Alison CERUTTI,Brazil,BR,BRA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball men,Men,GOLD,GameTeam,https://olympics.com/en/athletes/bruno-schmidt,Bruno SCHMIDT,Brazil,BR,BRA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball men,Men,SILVER,GameTeam,https://olympics.com/en/athletes/paolo-nicolai,Paolo NICOLAI,Italy,IT,ITA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball men,Men,SILVER,GameTeam,https://olympics.com/en/athletes/daniele-lupo,Daniele LUPO,Italy,IT,ITA
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball men,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/alexander-brouwer,Alexander BROUWER,Netherlands,NL,NED
rio,2016,Summer,-22.908333,-43.196388,Beach Volleyball,Beach volleyball men,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/robert-meeuwsen,Robert MEEUWSEN,Netherlands,NL,NED
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,75kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/jong-sim-rim,Jong Sim RIM,Democratic People's Republic of Korea,KP,PRK
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,75kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/darya-naumava,Darya NAUMAVA,Belarus,BY,BLR
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,75kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/lidia-valentin-perez-1,Lidia VALENTIN PEREZ,Spain,ES,ESP
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,63kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/wei-deng,Wei DENG,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,63kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/hyo-sim-choe,Hyo Sim CHOE,Democratic People's Republic of Korea,KP,PRK
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,63kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/karina-goricheva,Karina GORICHEVA,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,105kg heavyweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/ruslan-nurudinov,Ruslan NURUDINOV,Uzbekistan,UZ,UZB
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,105kg heavyweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/simon-martirosyan,Simon MARTIROSYAN,Armenia,AM,ARM
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,105kg heavyweight men,Men,BRONZE,Athlete,,Aleksandr Zaychikov,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,-56kg (bantamweight) men,Men,GOLD,Athlete,https://olympics.com/en/athletes/qingquan-long,Qingquan LONG,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,-56kg (bantamweight) men,Men,SILVER,Athlete,https://olympics.com/en/athletes/yun-chol-om,Yun Chol OM,Democratic People's Republic of Korea,KP,PRK
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,-56kg (bantamweight) men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/sinphet-kruaithong,Sinphet KRUAITHONG,Thailand,TH,THA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,53kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/shu-ching-hsu,Shu-Ching HSU,Chinese Taipei,TW,TPE
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,53kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/hidilyn-diaz,Hidilyn DIAZ,Philippines,PH,PHI
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,53kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/jinhee-yoon,Jinhee YOON,Republic of Korea,KR,KOR
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,85kg men,Men,GOLD,Athlete,https://olympics.com/en/athletes/kianoush-rostami,Kianoush ROSTAMI,Islamic Republic of Iran,IR,IRI
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,85kg men,Men,SILVER,Athlete,https://olympics.com/en/athletes/tao-tian,Tao TIAN,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,85kg men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/denis-ulanov,Denis ULANOV,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,62kg featherweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/oscar-figueroa,Oscar FIGUEROA,Colombia,CO,COL
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,62kg featherweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/eko-yuli-irawan,Eko Yuli IRAWAN,Indonesia,ID,INA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,62kg featherweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/farkhad-kharki,Farkhad KHARKI,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,+105kg men,Men,GOLD,Athlete,https://olympics.com/en/athletes/lasha-talakhadze,Lasha TALAKHADZE,Georgia,GE,GEO
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,+105kg men,Men,SILVER,Athlete,https://olympics.com/en/athletes/gor-minasyan,Gor MINASYAN,Armenia,AM,ARM
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,+105kg men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/irakli-turmanidze,Irakli TURMANIDZE,Georgia,GE,GEO
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,94kg men,Men,GOLD,Athlete,https://olympics.com/en/athletes/sohrab-moradi,Sohrab MORADI,Islamic Republic of Iran,IR,IRI
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,94kg men,Men,SILVER,Athlete,,Vadim Streltsov,Belarus,BY,BLR
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,94kg men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/aurimas-didzbalis,Aurimas DIDZBALIS,Lithuania,LT,LTU
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,69kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/yanmei-xiang,Yanmei XIANG,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,69kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/zhazira-zhapparkul,Zhazira ZHAPPARKUL,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,69kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/sara-ahmed,Sara AHMED,Egypt,EG,EGY
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,+75kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/suping-meng,Suping MENG,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,+75kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/kuk-hyang-kim-1,Kuk Hyang KIM,Democratic People's Republic of Korea,KP,PRK
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,+75kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/sarah-robles,Sarah ROBLES,United States of America,US,USA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,69kg men,Men,GOLD,Athlete,https://olympics.com/en/athletes/zhiyong-shi-1,Zhiyong SHI,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,69kg men,Men,SILVER,Athlete,https://olympics.com/en/athletes/daniyar-ismayilov,Daniyar ISMAYILOV,Turkey,TR,TUR
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,69kg men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/luis-javier-mosquera-lozano,Luis Javier MOSQUERA LOZANO,Colombia,CO,COL
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,58kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/sukanya-srisurat,Sukanya SRISURAT,Thailand,TH,THA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,58kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/pimsiri-sirikaew,Pimsiri SIRIKAEW,Thailand,TH,THA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,58kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/hsing-chun-kuo,Hsing-Chun KUO,Chinese Taipei,TW,TPE
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,77kg men,Men,GOLD,Athlete,,Nidzhat Rakhimov,Kazakhstan,KZ,KAZ
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,77kg men,Men,SILVER,Athlete,https://olympics.com/en/athletes/xiaojun-lu,Xiaojun LÜ,People's Republic of China,CN,CHN
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,77kg men,Men,BRONZE,Athlete,,Mohamed Ihab,Egypt,EG,EGY
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,48kg women,Women,GOLD,Athlete,https://olympics.com/en/athletes/sopita-tanasan,Sopita TANASAN,Thailand,TH,THA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,48kg women,Women,SILVER,Athlete,https://olympics.com/en/athletes/sri-wahyuni-agustiani,Sri Wahyuni AGUSTIANI,Indonesia,ID,INA
rio,2016,Summer,-22.908333,-43.196388,Weightlifting,48kg women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/hiromi-miyake,Hiromi MIYAKE,Japan,JP,JPN
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 200m (kayak single) men,Men,GOLD,Athlete,https://olympics.com/en/athletes/liam-heath,Liam HEATH,Great Britain,GB,GBR
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 200m (kayak single) men,Men,SILVER,Athlete,https://olympics.com/en/athletes/maxime-beaumont,Maxime BEAUMONT,France,FR,FRA
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 200m (kayak single) men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/saul-craviotto,Saul CRAVIOTTO,Spain,ES,ESP
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 200m (kayak single) men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ronald-rauhe,Ronald RAUHE,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 500m (kayak double) women,Women,GOLD,GameTeam,https://olympics.com/en/athletes/gabriella-szabo,Gabriella SZABO,Hungary,HU,HUN
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 500m (kayak double) women,Women,GOLD,GameTeam,https://olympics.com/en/athletes/danuta-kozak,Danuta KOZAK,Hungary,HU,HUN
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 500m (kayak double) women,Women,SILVER,GameTeam,https://olympics.com/en/athletes/franziska-weber,Franziska WEBER,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 500m (kayak double) women,Women,SILVER,GameTeam,https://olympics.com/en/athletes/tina-dietze,Tina DIETZE,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 500m (kayak double) women,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/karolina-naja,Karolina NAJA,Poland,PL,POL
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 500m (kayak double) women,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/beata-mikolajczyk,Beata MIKOLAJCZYK,Poland,PL,POL
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 500m (kayak single) women,Women,GOLD,Athlete,https://olympics.com/en/athletes/danuta-kozak,Danuta KOZAK,Hungary,HU,HUN
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 500m (kayak single) women,Women,SILVER,Athlete,https://olympics.com/en/athletes/emma-jorgensen,Emma JORGENSEN,Denmark,DK,DEN
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-1 500m (kayak single) women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/lisa-carrington,Lisa CARRINGTON,New Zealand,NZ,NZL
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 1000m (kayak double) men,Men,GOLD,GameTeam,https://olympics.com/en/athletes/max-rendschmidt,Max RENDSCHMIDT,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 1000m (kayak double) men,Men,GOLD,GameTeam,https://olympics.com/en/athletes/marcus-gross,Marcus GROSS,Germany,DE,GER
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 1000m (kayak double) men,Men,SILVER,GameTeam,https://olympics.com/en/athletes/marko-tomicevic,Marko TOMICEVIC,Serbia,RS,SRB
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 1000m (kayak double) men,Men,SILVER,GameTeam,https://olympics.com/en/athletes/milenko-zoric,Milenko ZORIC,Serbia,RS,SRB
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 1000m (kayak double) men,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/ken-wallace,Ken WALLACE,Australia,AU,AUS
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-2 1000m (kayak double) men,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/lachlan-tame,Lachlan TAME,Australia,AU,AUS
rio,2016,Summer,-22.908333,-43.196388,Canoe Sprint,K-4 500m (kayak four) women,Women,GOLD,GameTeam,,,Hungary,HU,HUN
